編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLTKLHKFFFK09CA,3,231.11,住商用,見其他登記事項,101年2月4日,004,一層 二層 三層 四層
RPTNMLKLLHKFFFK58CA,25,193.41,住家用,加強磚造,78年11月28日,002,一層 二層
RPVNMLKLLHKFFFK78CA,6,267.00,見其他登記事項,見其他登記事項,98年5月12日,004,一層 二層 三層 四層 地下一層
RPVNMLKLLHKFFFK78CA,6,5.12,見其他登記事項,見其他登記事項,98年5月12日,001
RPRNMLNLLHKFFFK68CA,2,141.90,住家用,見其他登記事項,101年10月15日,004,一層 二層 三層 四層 見其他登記事項
RPRNMLNLLHKFFFK68CA,2,141.90,住家用,見其他登記事項,101年10月15日,004,一層 二層 三層 四層 見其他登記事項
RPSNMLNLLHKFFFK78CA,7,196.50,見其他登記事項,見其他登記事項,97年5月5日,004,一層 二層 三層 四層 電梯樓梯間
RPUNMLNLLHKFFFK98CA,21,82.46,住家用,鋼筋混凝土造,83年7月12日,006,四層
RPPNMLNLLHKFFFK48CA,4,301.53,見其他登記事項,見其他登記事項,99年12月6日,003,一層 二層 三層 見其他登記事項
RPQNMLNLLHKFFFK58CA,33,95.76,住家用,鋼筋混凝土造,71年2月23日,004,四層
RPQNMLNLLHKFFFK58CA,33,4.07,見其他登記事項,鋼筋混凝土造,71年2月23日,
RPWNMLKLLHKFFFK88CA,20,58.80,住家用,鋼筋混凝土造,84年3月31日,013,十二層
RPWNMLKLLHKFFFK88CA,20,5.60,見其他登記事項,鋼筋混凝土造,84年3月31日,013
RPWNMLKLLHKFFFK88CA,20,10.55,見其他登記事項,鋼筋混凝土造,84年3月31日,013
RPRNMLKLLHKFFFK38CA,17,92.78,住家用,鋼筋混凝土造,86年8月27日,007,四層
RPRNMLKLLHKFFFK38CA,17,15.56,見其他登記事項,鋼筋混凝土造,86年8月27日,
RPRNMLKLLHKFFFK38CA,17,13.30,見其他登記事項,鋼筋混凝土造,86年8月27日,
RPOOMLKLLHKFFDK97CA,,206.88,住家用,鋼筋混凝土造,103年11月3日,004,一層 二層 三層 四層
RPVNMLNLLHKFFDK88CA,,64.58,見其他登記事項,鋼筋混凝土造,103年9月29日,015,二層
RPVNMLNLLHKFFDK88CA,,8.75,共有部分,鋼筋混凝土造,103年9月29日,015
RPVNMLNLLHKFFDK88CA,,13.81,共有部分,鋼筋混凝土造,103年9月29日,015
RPPNMLOLLHKFFDK38CA,1,99.98,見其他登記事項,鋼筋混凝土造,103年1月23日,005,二層
RPPNMLOLLHKFFDK38CA,1,.53,共有部分,鋼筋混凝土造,103年1月23日,005
RPPNMLOLLHKFFDK38CA,1,38.32,共有部分,鋼筋混凝土造,103年1月23日,005
RPROMLKLLHKFFDK28CA,,103.34,住家用,鋼筋混凝土造,103年11月3日,004,一層 二層 三層 四層
RPTOMLKLLHKFFDK48CA,,202.26,住家用,鋼筋混凝土造,103年11月3日,004,一層 二層 三層 四層
RPVOMLKLLHKFFDK68CA,,207.17,住家用,鋼筋混凝土造,103年11月3日,004,一層 二層 三層 四層
RPVNMLKLLHKFFDK58CA,,201.51,住家用,鋼筋混凝土造,103年11月3日,003,一層 二層 三層 見其他登記事項
RPSNMLLJMHKFFCK18CA,33,246.36,住商用,鋼筋混凝土造,71年1月15日,002,一層 二層 騎樓
RPQNMLKKMHKFFBK87CA,3,174.00,見其他登記事項,鋼筋混凝土造,101年2月14日,003,一層 二層 三層
RPRNMLKKMHKFFBK97CA,20,179.71,住家用,鋼筋混凝土造,84年2月15日,005,一層 二層 三層 四層 五層
RPWNMLRJMHKFFBK09CA,1,112.06,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層 屋頂突出物
RPWNMLRJMHKFFBK09CA,1,112.06,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層 屋頂突出物
RPXNMLRJMHKFFBK56CA,,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPQNMLOKMHKFFAK18CA,32,123.20,住家用,鋼筋混凝土造,71年12月16日,002,一層 二層 騎樓
RPUNMLKLLHKFFBK28CA,42,273.31,住家用,鋼筋混凝土造,61年12月15日,,一層 二層
RPUNMLKLLHKFFBK28CA,42,71.88,住家用,鋼筋混凝土造,61年12月5日,,三層
RPPNMLPLLHKFFBK28CA,4,157.34,農舍,鋼筋混凝土造,99年9月2日,002,一層 二層
RPRNMLNKMHKFFAK18CA,21,157.11,住家用,鋼筋混凝土造,82年7月29日,002,一層 二層 屋頂突出物 騎樓
RPOOMLRJMHKFFBK38CA,1,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPROMLRJMHKFFBK68CA,1,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPTOMLRJMHKFFBK88CA,1,95.19,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPTOMLRJMHKFFBK88CA,1,95.19,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPUOMLRJMHKFFBK98CA,1,221.36,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層 屋頂突出物
RPVOMLRJMHKFFBK09CA,1,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPPNMLTJMHKFFBK58CA,22,87.78,住家用,鋼筋混凝土造,81年9月30日,,六層
RPPNMLTJMHKFFBK58CA,22,24.97,見其他登記事項,鋼筋混凝土造,81年11月26日,
RPXOMLKLLHKFFDK88CA,13,219.60,農舍,鋼骨混凝土造,91年6月19日,001,一層
RPRNMLNLLHKFFDK48CA,25,128.55,住家用,加強磚造,79年6月28日,002,一層 二層 夾層
RPTOMLLMLHKFFDK68CA,14,21.89,住家用,鋼筋混凝土造,90年6月29日,003,三層
RPTOMLLMLHKFFDK68CA,14,6.71,見其他登記事項,鋼筋混凝土造,90年6月29日,003
RPVNMLNLLHKFFFK09CA,9,215.17,見其他登記事項,見其他登記事項,95年8月3日,003,一層 二層 三層 屋頂突出物 地下層
RPVNMLNLLHKFFFK09CA,9,16.28,見其他登記事項,見其他登記事項,95年8月3日,003
RPWNMLNLLHKFFFK56CA,21,100.27,住家用,鋼筋混凝土造,82年8月20日,007,七層
RPWNMLNLLHKFFFK56CA,21,23.17,住家用,鋼筋混凝土造,82年8月20日,007
RPWNMLNLLHKFFFK56CA,21,6.57,見其他登記事項,鋼筋混凝土造,82年8月20日,007
RPRNMLRLLHKFFFK09CA,36,91.60,住家用,加強磚造,68年5月7日,002,一層 二層
RPXNMLPLLHKFFFK86CA,1,69.21,住家用,鋼筋混凝土造,102年12月24日,007,五層
RPXNMLPLLHKFFFK86CA,1,11.07,見其他登記事項,鋼筋混凝土造,102年12月24日,007
RPXNMLPLLHKFFFK86CA,1,45.57,見其他登記事項,鋼筋混凝土造,102年12月24日,007
RPRNMLPLLHKFFFK88CA,,62.91,見其他登記事項,鋼筋混凝土造,103年12月29日,005,三層
RPRNMLPLLHKFFFK88CA,,23.76,見其他登記事項,鋼筋混凝土造,103年12月29日,005
RPSNMLPLLHKFFFK98CA,,54.80,見其他登記事項,鋼筋混凝土造,103年12月29日,005,三層
RPSNMLPLLHKFFFK98CA,,21.25,見其他登記事項,鋼筋混凝土造,103年12月29日,005
RPTNMLPLLHKFFFK09CA,,64.39,見其他登記事項,鋼筋混凝土造,103年12月29日,005,三層
RPTNMLPLLHKFFFK09CA,,24.34,見其他登記事項,鋼筋混凝土造,103年12月29日,005
RPUNMLPLLHKFFFK56CA,,54.80,見其他登記事項,鋼筋混凝土造,103年12月29日,005,四層
RPUNMLPLLHKFFFK56CA,,21.25,見其他登記事項,鋼筋混凝土造,103年12月29日,005
RPQNMLKKMHKFFFK28CA,6,267.00,見其他登記事項,見其他登記事項,98年5月12日,004,一層 二層 三層 四層 地下一層
RPRNMLTJMHKFFFK56CA,,64.39,見其他登記事項,鋼筋混凝土造,103年12月29日,005,四層
RPRNMLTJMHKFFFK56CA,,56.10,見其他登記事項,鋼筋混凝土造,103年12月29日,005
RPTNMLTJMHKFFFK76CA,,64.39,見其他登記事項,鋼筋混凝土造,103年12月29日,005,二層
RPTNMLTJMHKFFFK76CA,,24.34,見其他登記事項,鋼筋混凝土造,103年12月29日,005
RPTNMLSJMHKFFFK76DA,2,.96,見其他登記事項,見其他登記事項,101年12月12日,012,一層
RPTNMLSJMHKFFFK76DA,2,.11,見其他登記事項,見其他登記事項,101年12月12日,012
RPTNMLSJMHKFFFK76DA,2,.22,見其他登記事項,見其他登記事項,101年12月12日,012
RPTNMLSJMHKFFFK76DA,2,63.93,見其他登記事項,見其他登記事項,101年12月12日,012,一層
RPTNMLSJMHKFFFK76DA,2,10.21,見其他登記事項,見其他登記事項,101年12月12日,012
RPTNMLSJMHKFFFK76DA,2,17.08,見其他登記事項,見其他登記事項,101年12月12日,012
RPTNMLSJMHKFFFK76DA,2,.76,見其他登記事項,見其他登記事項,101年12月12日,012,一層
RPTNMLSJMHKFFFK76DA,2,4172.52,見其他登記事項,見其他登記事項,101年12月12日,012
RPQNMLRKMHKFFFK09DA,20,36.46,住家用,鋼筋混凝土造,84年6月23日,007,六層
RPUNMLNLLHKFFDK88DA,6,245.58,見其他登記事項,鋼筋混凝土造,98年5月18日,004,一層 二層 三層 四層
RPXNMLLJMHKFFFK09DA,,91.07,見其他登記事項,鋼筋混凝土造,103年12月22日,005,三層
RPXNMLLJMHKFFFK09DA,,41.55,見其他登記事項,鋼筋混凝土造,103年12月22日,005
RPWNMLMKNHKFFFK56CA,9,109.22,住家用,見其他登記事項,95年5月3日,014,八層 九層
RPWNMLMKNHKFFFK56CA,9,19.25,共有部分,見其他登記事項,95年5月3日,014
RPWNMLMKNHKFFFK56CA,9,19.32,共有部分,見其他登記事項,95年5月3日,014
RPVNMLPLLHKFFFK66CA,,83.05,見其他登記事項,鋼筋混凝土造,103年11月4日,009,七層
RPVNMLPLLHKFFFK66CA,,50.96,見其他登記事項,鋼筋混凝土造,103年11月4日,009
RPWNMLPLLHKFFFK76CA,,83.05,見其他登記事項,鋼筋混凝土造,103年11月4日,009,六層
RPWNMLPLLHKFFFK76CA,,50.96,見其他登記事項,鋼筋混凝土造,103年11月4日,009
RPWNMLOLLHKFFFK66CA,2,202.01,住商用,鋼筋混凝土造,101年11月13日,004,一層 二層 三層 四層
RPQOMLKLMHKFFDK28CA,18,92.49,住家用,鋼筋混凝土造,85年12月14日,020,十八層
RPQOMLKLMHKFFDK28CA,18,10.83,見其他登記事項,鋼筋混凝土造,85年12月14日,020
RPQOMLKLMHKFFDK28CA,18,13.22,見其他登記事項,鋼筋混凝土造,85年12月14日,020
RPQOMLKLMHKFFDK28CA,18,17.48,見其他登記事項,鋼筋混凝土造,85年12月14日,020
RPVOMLSJMHKFFBK56CA,1,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPPPMLRJMHKFFBK58CA,,194.94,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPXOMLRJMHKFFBK66CA,1,194.94,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPPNMLLKMHKFFBK87CA,,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPQNMLLKMHKFFBK97CA,,95.19,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPQNMLLKMHKFFBK97CA,,95.19,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPVNMLQJMHKFFBK88CA,,77.92,住家用,鋼筋混凝土造,103年11月24日,010,八層
RPVNMLQJMHKFFBK88CA,,67.04,見其他登記事項,鋼筋混凝土造,103年11月24日,010
RPWNMLQJMHKFFBK98CA,,105.95,住家用,鋼筋混凝土造,103年11月24日,010,八層
RPWNMLQJMHKFFBK98CA,,81.02,見其他登記事項,鋼筋混凝土造,103年11月24日,010
RPXNMLQJMHKFFBK09CA,,77.92,住家用,鋼筋混凝土造,103年11月24日,010,六層
RPXNMLQJMHKFFBK09CA,,67.04,見其他登記事項,鋼筋混凝土造,103年11月24日,010
RPOOMLQJMHKFFBK28CA,,73.32,住家用,鋼筋混凝土造,103年11月24日,010,一層
RPOOMLQJMHKFFBK28CA,,64.53,見其他登記事項,鋼筋混凝土造,103年11月24日,010
RPPOMLQJMHKFFBK38CA,,105.95,住家用,鋼筋混凝土造,103年11月24日,010,七層
RPPOMLQJMHKFFBK38CA,,81.02,見其他登記事項,鋼筋混凝土造,103年11月24日,010
RPQOMLQJMHKFFBK48CA,,91.57,住家用,鋼筋混凝土造,103年11月24日,010,六層
RPQOMLQJMHKFFBK48CA,,73.49,見其他登記事項,鋼筋混凝土造,103年11月24日,010
RPROMLQJMHKFFBK58CA,,73.32,住家用,鋼筋混凝土造,103年11月24日,010,一層
RPROMLQJMHKFFBK58CA,,64.53,見其他登記事項,鋼筋混凝土造,103年11月24日,010
RPPNMLRLLHKFFBK48CA,7,206.25,住家用,鋼筋混凝土造,96年8月31日,004,一層 二層 三層 四層
RPQNMLRLLHKFFBK58CA,2,276.10,住家用,鋼筋混凝土造,101年11月20日,003,一層 二層 三層 屋頂突出物
RPSNMLRLLHKFFBK78CA,19,339.12,農舍,見其他登記事項,84年11月18日,002,一層 二層
RPUNMLRLLHKFFBK98CA,,123.66,農舍,見其他登記事項,,,一層
RPVNMLRLLHKFFBK09CA,1,196.44,農舍,鋼筋混凝土造,103年8月12日,003,一層 二層 三層 屋頂突出物
RPQNMLPLLHKFFBK38CA,,211.34,農舍,鋼筋混凝土造,103年12月11日,003,一層 二層 三層
RPRNMLOLLHKFFBK38CA,19,14.85,住家用,鋼筋混凝土造,85年5月20日,005,四層
RPRNMLOLLHKFFBK38CA,19,5.66,見其他登記事項,鋼筋混凝土造,85年5月20日,005
RPSNMLOLLHKFFBK48CA,19,14.85,住家用,鋼筋混凝土造,85年5月20日,005,四層
RPSNMLOLLHKFFBK48CA,19,5.66,見其他登記事項,鋼筋混凝土造,85年5月20日,005
RPVNMLOLLHKFFBK78CA,34,94.92,住家用,鋼筋混凝土造,70年5月8日,004,四層
RPVNMLQLLHKFFBK98CA,4,182.12,住家用,鋼筋混凝土造,99年11月24日,002,一層 二層 屋頂突出物
RPPNMLSLLHKFFBK58CA,22,91.56,住家用,鋼筋混凝土造,82年6月3日,,六層
RPRNMLLKMHKFFBK08CA,1,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPSNMLLKMHKFFBK18CA,1,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPTNMLLKMHKFFBK28CA,1,95.19,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPTNMLLKMHKFFBK28CA,1,95.19,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPUNMLLKMHKFFBK38CA,1,251.31,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層 屋頂突出物
RPVNMLLKMHKFFBK48CA,1,110.26,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層 屋頂突出物
RPXNMLLKMHKFFBK68CA,1,190.38,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層
RPVNMLPLLHKFFDK09CA,,73.13,見其他登記事項,鋼筋混凝土造,104年1月30日,005,三層
RPVNMLPLLHKFFDK09CA,,27.32,共有部分,鋼筋混凝土造,104年1月30日,005
RPXNMLPLLHKFFDK66CA,,73.13,見其他登記事項,鋼筋混凝土造,104年1月30日,005,四層
RPXNMLPLLHKFFDK66CA,,24.00,住家用,鋼筋混凝土造,103年11月20日,003,一層 二層 三層 見其他登記事項
RPOOMLPLLHKFFDK48CA,,97.03,見其他登記事項,鋼筋混凝土造,104年1月30日,005,二層
RPOOMLPLLHKFFDK48CA,,27.84,共有部分,鋼筋混凝土造,104年1月30日,005
RPPOMLPLLHKFFDK58CA,,89.75,見其他登記事項,鋼筋混凝土造,104年1月30日,005,二層
RPPOMLPLLHKFFDK58CA,,20.15,共有部分,鋼筋混凝土造,104年1月30日,005
RPUNMLQLLHKFFEK56CA,,85.78,住家用,加強磚造,,001,一層 騎樓
RPQNMLNKMHKFFDK38CA,18,100.44,住商用,鋼筋混凝土造,86年1月22日,008,一層 二層 騎樓
RPQNMLNKMHKFFDK38CA,18,13.15,見其他登記事項,鋼筋混凝土造,86年1月22日,008
RPQNMLNKMHKFFDK38CA,18,9.89,見其他登記事項,鋼筋混凝土造,86年1月22日,008
RPQNMLSJMHKFFEK88CA,,560.83,見其他登記事項,見其他登記事項,,001,一層 地下層
RPQNMLSJMHKFFEK88CA,,205.94,商業用,見其他登記事項,,001,一層
RPTNMLSJMHKFFDK09CA,32,108.26,住家用,鋼筋混凝土造,71年12月20日,002,一層 二層 騎樓
RPPOMLLMLHKFFDK28CA,,84.50,住家用,鋼筋混凝土造,103年10月13日,005,五層
RPPOMLLMLHKFFDK28CA,,23.02,共有部分,鋼筋混凝土造,103年10月13日,005
RPWOMLLMLHKFFDK98CA,19,77.92,住家用,鋼筋混凝土造,84年9月27日,007,一層
RPWOMLLMLHKFFDK98CA,19,11.49,見其他登記事項,鋼筋混凝土造,84年9月27日,007
RPWOMLLMLHKFFDK98CA,19,27.79,見其他登記事項,鋼筋混凝土造,84年9月27日,007
RPQNMLKMLHKFFDK18CA,11,21.72,住家用,鋼筋混凝土造,93年8月12日,005,二層
RPQNMLKMLHKFFDK18CA,11,10.66,見其他登記事項,鋼筋混凝土造,93年8月12日,005
RPTNMLQLLHKFFDK98CA,35,226.07,住商用,鋼筋混凝土造,69年6月30日,004,一層 二層 三層 四層 騎樓 地下層
RPVNMLNLMHKFFBK78CA,43,1390.93,見其他登記事項,見其他登記事項,60年10月1日,,一層 二層 三層
RPQNMLOLMHKFFBK38CA,,84.88,,,,
RPQNMLOLMHKFFBK38CA,20,11.92,見其他登記事項,鋼筋混凝土造,84年5月2日,013
RPQNMLOLMHKFFBK38CA,20,8.86,見其他登記事項,鋼筋混凝土造,84年5月2日,013
RPQNMLOLMHKFFBK38CA,20,12.73,見其他登記事項,鋼筋混凝土造,84年5月2日,013
RPWNMLLKMHKFFBK58CA,1,220.17,住家用,鋼筋混凝土造,103年11月10日,003,一層 二層 三層 屋頂突出物
RPWNMLQLLHKFFBK09CA,,105.08,住家用,鋼筋混凝土造,104年2月6日,005,二層
RPPOMLPKMHKFFFK78CA,17,92.78,住家用,鋼筋混凝土造,86年8月27日,007,七層
RPPOMLPKMHKFFFK78CA,17,15.56,見其他登記事項,鋼筋混凝土造,86年8月27日,
RPPOMLPKMHKFFFK78CA,17,15.65,見其他登記事項,鋼筋混凝土造,86年8月27日,
RPXNMLRLLHKFFBK66CA,,95.65,住家用,鋼筋混凝土造,103年12月11日,005,三層
RPXNMLRLLHKFFBK66CA,,39.68,見其他登記事項,鋼筋混凝土造,103年12月11日,005
RPQNMLMJMHKFFBK97CA,8,31.97,住家用,鋼筋混凝土造,96年7月16日,010,九層
RPRNMLKMLHKFFDK28CA,,190.19,住家用,鋼筋混凝土造,104年1月16日,004,一層 二層 三層 四層
RPVNMLRLLHKFFDK66CA,,190.19,住家用,鋼筋混凝土造,104年1月16日,004,一層 二層 三層 四層
RPXNMLRLLHKFFDK86CA,,190.19,住家用,鋼筋混凝土造,104年1月16日,004,一層 二層 三層 四層
RPTOMLRLLHKFFDK56CA,,194.91,住家用,鋼筋混凝土造,104年1月16日,004,一層 二層 三層 四層
RPVOMLRLLHKFFDK76CA,,206.84,住家用,鋼筋混凝土造,104年1月16日,004,一層 二層 三層 四層
RPXOMLRLLHKFFDK96CA,,221.18,住家用,鋼筋混凝土造,104年1月16日,004,一層 二層 三層 四層
RPRPMLRLLHKFFDK09CA,,194.97,住家用,鋼筋混凝土造,104年1月16日,004,一層 二層 三層 四層
RPWNMLKMLHKFFDK78CA,18,102.60,住家用,鋼筋混凝土造,86年1月22日,008,七層
RPWNMLKMLHKFFDK78CA,18,12.68,見其他登記事項,鋼筋混凝土造,86年1月22日,008
RPWNMLKMLHKFFDK78CA,18,12.26,見其他登記事項,鋼筋混凝土造,86年1月22日,008
RPPNMLRLLHKFFFK88CA,21,86.20,商業用,鋼筋混凝土造,82年10月21日,010,一層 騎樓
RPPNMLRLLHKFFFK88CA,21,3.57,住家用,鋼筋混凝土造,82年10月21日,010
RPQNMLRLLHKFFFK98CA,7,20.16,住家用,見其他登記事項,96年10月2日,007,四層
RPQNMLRLLHKFFFK98CA,,11.79,見其他登記事項,見其他登記事項,,007
RPQNMLRLLHKFFFK98CA,7,1.09,見其他登記事項,見其他登記事項,96年10月2日,001
RPUNMLKMLHKFFFK78CA,5,39.05,見其他登記事項,見其他登記事項,98年8月25日,006,六層
RPUNMLKMLHKFFFK78CA,5,6.31,見其他登記事項,見其他登記事項,98年8月25日,006
RPUNMLKMLHKFFFK78CA,5,1.61,見其他登記事項,見其他登記事項,98年8月25日,006
RPUNMLKMLHKFFFK78CA,5,5.83,見其他登記事項,見其他登記事項,98年8月25日,006
RPUNMLKMLHKFFFK78CA,5,3.26,見其他登記事項,見其他登記事項,98年8月25日,006
RPWNMLLMLHKFFFK09CA,31,100.95,住家用,加強磚造,73年6月15日,002,一層 二層
RPXNMLLMLHKFFFK56CA,21,91.78,住家用,鋼筋混凝土造,82年9月15日,007,七層
RPXNMLLMLHKFFFK56CA,21,8.93,見其他登記事項,鋼筋混凝土造,82年9月15日,008
RPXNMLLMLHKFFFK56CA,21,18.26,見其他登記事項,鋼筋混凝土造,82年9月15日,
RPQOMLMJMHKFFDK28CA,37,90.64,住家用,見其他登記事項,66年12月28日,002,一層 二層
